BTC
4368.5
4368.54
4408.08
4437.18
4580.0
4585.0
4545.87
4582.2
4570.0
4546.89
4503.92
4528.31
4555.55
4517.16
4536.63
4536.43
4555.55
4595.55
4577.54
4609.49
4618.93
4578.19
4591.88
4619.6
4587.48
4577.83
4575.23
4587.53
4597.55
4576.84
4604.12
4615.92
4583.61
4590.37
4579.61
4558.89
4590.49
4631.99
4588.0
4586.7
4550.02
4577.23
4552.69
4559.17
4482.0
4466.0
4477.1
4531.8
4498.35
4540.09
4570.0
4574.19
4585.31
4555.94
4558.16
4557.77
4546.77
4560.75
4589.99
4598.31
4600.0
4590.81
4556.0
4555.71
4536.82
4531.8
4547.74
4544.99
4547.26
4547.26
4547.9
4552.22
4555.14
4578.93
4569.66
4587.16
4574.8
4592.45
4596.54
4596.55
4593.66
4586.51
4591.56
4592.54
4598.54
4579.01
4572.99
4572.64
4592.16
4615.0
4586.51
4610.0
4583.02
4614.36
4632.96
4639.38
4656.67
4674.34
4673.87
4632.87
4685.55
4649.69
4685.55
4679.55
4648.82
4685.55
4684.98
4684.48
4650.55
4675.07
4700.13
4695.5
4698.77
4693.16
4673.14
4679.79
4724.71
4685.72
4697.0
4698.99
4724.89
4711.26
4721.05
4723.92
4725.0
4730.04
4735.96
4719.05
4714.73
4717.0
4672.0
4678.07
4664.14
4656.3
4666.66
4705.11
4707.5
4762.99
4749.99
4749.99
4742.46
4766.01
4761.42
4766.07
4775.0
4780.0
4793.0
4777.41
4777.02
4740.0
4725.81
4746.94
4803.83
4769.85
4780.8
4782.97
4792.97
4782.88
4771.08
4762.67
4813.24
4777.77
4819.67
4817.37
4770.63
4800.03
4843.17
4830.32
4834.91
4796.24
4885.55
4904.19
4932.38
4930.0
4839.96
4798.99
4788.07
4785.17
4794.11
4673.31
4473.35
4683.66
4696.44
4755.23
4697.71
4628.3
4628.86
4578.57
4604.02
4575.78
4625.56
4632.1
4630.01
4630.0
4604.97
4637.28
4618.39
4551.74
4483.94
4380.03
4460.19
4400.01
4439.0
4522.27
4530.01
4527.81
4486.06
4490.92
4509.77
4429.39
4351.19
4375.0
4299.53
4396.0
4405.0
4458.88
4472.14
4524.0
4600.53
4549.4
4560.0
4490.0
4568.91
4599.99
4569.54
4655.01
4690.79
4665.7
4675.12
4652.04
4605.12
4625.4
4620.87
4637.61
4621.44
4568.99
4523.47
4510.09
4510.09
4478.01
4486.0
4469.06
4510.99
4422.99
4303.1
4330.39
4399.93
4432.8
4384.15
4435.0
4459.11
4463.69
4476.13
4431.43
4482.04
4498.72
4529.0
4522.36
4505.18
4478.1
4549.0
4539.38
4521.19
4574.66
4509.08
4460.1
4438.11
4413.09
4411.81
4447.27
4408.0
4380.0
4340.51
4460.12
4409.65
4462.5
4402.0
4400.61
4459.77
4080.0
4186.96
4260.0
4351.95
4290.6
4336.42
4412.28
4349.23
4168.73
4153.0
4175.0
4106.81
4200.17
4275.19
4230.8
4120.01
4068.85
4015.03
4025.0
4014.83
4010.0
3972.53
4040.16
4115.03
4152.29
4203.67
4208.97
4197.24
4215.91
4258.4
4207.0
4131.88
4144.78
4100.11
4019.99
3999.99
3897.33
3620.0
3870.99
4054.11
3977.08
3988.04
3998.68
4038.01
3973.12
3960.01
4036.08
4013.46
4085.98
4190.4
4165.0
4086.8
4084.0
4120.05
4144.16
4169.76
4188.35
4246.82
4283.52
4221.83
4250.0
4261.04
4247.0
4229.0
4202.65
4151.0
4180.0
4142.69
4250.0
4322.47
4373.36
4390.14
4427.14
4442.48
4381.21
4431.61
4399.42
4374.43
4413.99
4423.46
4450.52
4366.47
4415.07
4442.05
4429.56
4502.83
4444.38
4446.0
4462.48
4430.02
4429.22
4388.48
4365.26
4416.17
4383.39
4385.51
4454.98
4461.29
4494.36
4513.52
4548.7
4492.66
4479.9
4525.39
4501.94
4548.13
4554.96
4527.04
4454.64
4502.77
4529.46
4517.97
4556.16
4619.43
4619.64
4619.77
4639.09
4599.78
4451.93
4453.01
4527.1
4499.95
4572.47
4484.03
4491.0
4541.17
4556.14
4519.48
4515.83
4498.4
4574.19
4585.31
4555.94
4558.16
4557.77
4546.77
4560.75
4589.99
4598.31
4600.0
4590.81
4556.0
4555.71
4536.82
4531.8
4547.74
4544.99
4547.26
4547.26
4547.9
4552.22
4555.14
4578.93
4569.66
4587.16
4574.8
4592.45
4596.54
4596.55
4593.66
4586.51
4591.56
4592.54
4598.54
4579.01
4572.99
4572.64
4592.16
4615.0
4586.51
4610.0
4583.02
4614.36
4632.96
4639.38
4656.67
4674.34
4673.87
4632.87
4685.55
4649.69
4685.55
4679.55
4648.82
4685.55
4684.98
4684.48
4650.55
4675.07
4700.13
4695.5
4698.77
4693.16
4673.14
4679.79
4724.71
4685.72
4697.0
4698.99
4724.89
4711.26
4721.05
4723.92
4725.0
4730.04
4735.96
4719.05
4714.73
4717.0
4672.0
4678.07
4664.14
4656.3
4666.66
4705.11
4707.5
4762.99
4749.99
4749.99
4742.46
4766.01
4761.42
4766.07
4775.0
4780.0
4793.0
4777.41
4777.02
4740.0
4725.81
4746.94
4803.83
4769.85
4780.8
4782.97
4792.97
4782.88
4771.08
4762.67
4813.24
4777.77
4819.67
4817.37
4770.63
4800.03
4843.17
4830.32
4834.91
4796.24
4885.55
4904.19
4932.38
4930.0
4839.96
4798.99
4788.07
4785.17
4794.11
4673.31
4473.35
4683.66
4696.44
4755.23
4697.71
4628.3
4628.86
4578.57
4604.02
4575.78
4625.56
4632.1
4630.01
4630.0
4604.97
4637.28
4618.39
4551.74
4483.94
4380.03
4460.19
4400.01
4439.0
4522.27
4530.01
4527.81
4486.06
4490.92
4509.77
4429.39
4351.19
4375.0
4299.53
4396.0
4405.0
4458.88
4472.14
4524.0
4600.53
4549.4
4560.0
4490.0
4568.91
4599.99
4569.54
4655.01
4690.79
4665.7
4675.12
4652.04
4605.12
4625.4
4620.87
4637.61
4621.44
4568.99
4523.47
4510.09
4510.09
4478.01
4486.0
4469.06
4510.99
4422.99
4303.1
4330.39
4399.93
4432.8
4384.15
4435.0
4459.11
4463.69
4476.13
4431.43
4482.04
4498.72
4529.0
4522.36
4505.18
4478.1
4549.0
4539.38
4521.19
4574.66
4509.08
4460.1
4438.11
4413.09
4411.81
4447.27
4408.0
4380.0
4340.51
4460.12
4409.65
4462.5
4402.0
4400.61
4459.77
4080.0
4186.96
4260.0
4351.95
4290.6
4336.42
4412.28
4349.23
4168.73
4153.0
4175.0
4106.81
4200.17
4275.19
4230.8
4120.01
4068.85
4015.03
4025.0
4014.83
4010.0
3972.53
4040.16
4115.03
4152.29
4203.67
4208.97
4197.24
4215.91
4258.4
4207.0
4131.88
4144.78
4100.11
4019.99
3999.99
3897.33
3620.0
3870.99
4054.11
3977.08
3988.04
3998.68
4038.01
3973.12
3960.01
4036.08
4013.46
4085.98
4190.4
4165.0
4086.8
4084.0
4120.05
4144.16
4169.76
4188.35
4246.82
4283.52
4221.83
4250.0
4261.04
4247.0
4229.0
4202.65
4151.0
4180.0
4142.69
4250.0
4322.47
4373.36
4390.14
4427.14
4442.48
4381.21
4431.61
4399.42
4374.43
4413.99
4423.46
4450.52
4366.47
4415.07
4442.05
4429.56
4502.83
4444.38
4446.0
4462.48
4430.02
4429.22
4388.48
4365.26
4416.17
4383.39
4385.51
4454.98
4461.29
4494.36
4513.52
4548.7
4492.66
4479.9
4525.39
4501.94
4548.13
4554.96
4527.04
4454.64
4502.77
4529.46
4517.97
4556.16
4619.43
4619.64
4619.77
4639.09
4599.78
4451.93
4453.01
4527.1
4499.95
4572.47
4484.03
4491.0
4541.17
4556.14
4519.48
4515.83
4498.4
4458.0
4510.25
4491.0
4531.07
4547.31
4571.66
4585.01
4589.4
4625.35
4613.94
4608.01
4674.0
4681.65
4710.0
4689.99
4669.81
4695.61
4755.0
4788.59
4705.03
4741.94
4702.06
4714.17
4713.67
4680.22
4754.21
4642.97
4620.0
4586.24
4641.13
4678.8
4670.45
4690.77
4691.61
4622.73
4614.49
4597.54
4601.01
4642.08
4640.97
4636.0
4605.05
4630.31
4605.03
4622.01
4622.0
4602.01
4609.46
4627.2
4619.01
4630.04
4683.77
4660.75
4660.72
4650.0
4659.99
4647.46
4647.53
4677.65
4647.01
4529.5
4353.05
4116.42
4238.12
4220.11
4348.65
4349.15
4267.01
4280.0
4238.0
4288.1
4277.17
4264.04
4190.01
4154.45
4183.75
4091.45
4158.32
4231.65
4285.99
4329.51
4282.8
4318.52
4261.94
4207.32
4180.1
4199.68
4230.0
4264.12
4242.01
4213.26
4250.0
4308.03
4385.26
4330.01
4342.99
4335.02
4321.52
4321.52
4292.02
4285.34
4311.71
4334.93
4282.07
4324.64
4327.63
4342.08
4326.8
4281.94
4300.16
4259.99
4286.77
4276.17
4276.0
4275.37
4258.49
4230.47
4220.38
4207.49
4191.78
4203.12
4253.7
4253.7
4267.86
4255.0
4256.5
4271.77
4273.03
4273.79
4258.81
4226.21
4239.0
4238.27
4230.0
4209.85
4130.01
4130.01
4144.0
4128.27
4119.11
4031.0
4054.97
4000.0
3810.05
3880.89
3988.95
4061.11
4006.2
4040.76
4007.01
3972.49
4002.67
4000.0
4098.79
4050.15
4059.99
4079.93
4108.31
4107.96
4111.0
4121.53
4094.93
4100.0
4129.88
4282.82
4247.07
4228.0
4237.66
4277.76
4274.32
4229.35
4234.01
4204.46
4196.2
4235.0
4239.74
4186.88
4130.37
4142.01
4111.1
4259.93
4260.0
4291.98
4272.41
4295.02
4312.05
4180.0
4169.02
4167.0
4162.01
4221.68
4165.0
4172.04
4178.73
4140.88
4166.62
4198.04
4159.7
4195.09
4176.24
4211.02
4191.53
4175.03
4198.99
4220.34
4260.41
4280.09
4256.02
4221.76
4251.29
4269.68
4251.03
4246.75
4200.0
4200.08
4202.68
4158.84
4182.27
4176.82
4164.52
4174.02
4171.51
4211.56
4211.07
4212.61
4208.47
4216.77
4241.8
4257.9
4236.97
4244.72
4269.13
4276.87
4294.25
4285.23
4296.18
4312.0
4325.0
4333.5
4366.0
4354.35
4361.0
4287.79
4293.15
4291.56
4322.36
4305.79
4330.0
4351.77
4340.1
4340.1
4314.81
4266.65
4259.44
4250.0
4273.01
4264.89
4258.72
4216.93
4279.99
4227.01
4201.0
4073.84
4094.25
4097.07
4165.5
4135.94
4150.12
4170.8
4186.22
4187.68
4178.52
4130.79
4163.72
4074.64
4128.97
4109.99
4094.18
4052.0
4023.0
3956.23
3936.84
3877.96
3944.93
3943.99
3939.9
3939.98
3949.82
3925.04
3933.76
3933.4
3938.24
3930.21
3965.91
3910.02
3820.02
3820.0
3832.0
3880.0
3904.99
3904.9
3880.0
3785.04
3791.66
3819.69
3795.0
3822.01
3944.0
3955.01
3950.0
3982.98
3901.0
3907.99
3879.81
3845.87
3890.93
3890.0
3848.65
3925.0
3945.01
3935.02
3944.69
3929.98
3903.5
3929.93
3930.0
3900.0
3850.25
3800.04
3806.0
3822.23
3840.0
3880.0
3856.0
3860.39
3807.28
3856.5
3869.99
3813.76
3810.01
3809.0
3761.01
3739.82
3671.14
3551.05
3481.02
3630.0
3489.99
3480.03
3534.99
3557.83
3596.89
3560.06
3518.0
3508.99
3460.0
3371.4
3325.27
3399.98
3442.28
3390.03
3370.0
3443.96
3386.01
3319.96
3285.0
3320.0
3329.0
3241.13
3189.02
3329.0
3318.99
3380.0
3407.0
3451.16
3390.0
3360.0
3370.0
3336.15
3309.81
3225.0
3300.0
3240.0
3100.0
3075.09
3148.0
3022.99
3110.0
3010.0
2950.5
2998.97
2950.0
2820.0
2919.0
3300.0
3330.0
3289.0
3360.02
3711.2
3780.0
3608.06
3830.0
3695.0
3565.01
3550.0
3548.0
3637.0
3560.09
3648.99
3702.66
3683.5
3710.0
3774.0
3790.0
3671.0
3750.0
3658.06
3700.0
3670.15
3735.0
3750.0
3830.0
3831.02
3818.98
3787.9
3770.0
3789.99
3830.0
3860.0
3816.01
3765.2
3792.0
3819.9
3847.9
3840.0
3839.75
3790.04
3753.08
3621.05
3480.0
3610.0
3630.06
3590.0
3630.0
3560.02
3674.98
3760.22
3630.0
3580.0
3567.11
3580.0
3650.0
3610.0
3617.01
3670.0
3681.0
3714.99
3664.0
3680.0
3662.13
3612.14
3675.0
3659.21
3710.0
3680.16
3714.95
3669.2
3670.0
3605.0
3602.0
3620.0
3640.02
3601.05
3580.0
3564.99
3560.01
3554.75
3557.75
3580.0
3563.05
3560.0
3559.0
3531.0
3535.01
3532.08
3549.98
3580.0
3577.44
3549.99
3499.03
3535.01
3538.31
3579.9
3638.0
3630.0
3648.86
3630.19
3637.33
3719.96
3700.0
3710.0
3690.02
3730.0
3715.02
3730.68
3720.0
3738.0
3690.0
3698.08
3720.0
3700.0
3720.0
3725.0
3699.99
3713.33
3731.01
3748.21
3740.0
3780.0
3845.78
3819.24
3830.0
3774.0
3769.06
3820.0
3850.02
3829.95
3950.01
3950.0
3950.32
3945.03
3950.32
3942.31
3906.0
3850.0
3931.23
3963.93
3929.33
4018.81
4040.01
4119.5
4090.0
4094.99
3988.01
4010.0
4030.33
3994.87
3969.52
3960.0
3951.3
3971.01
3980.99
3965.0
3969.48
3969.01
3951.5
4028.28
4047.53
4070.04
4030.1
4022.7
4035.01
4072.17
3985.05
3962.0
3969.11
3942.51
3961.0
3965.39
3971.02
3972.78
3915.52
3850.0
3860.0
3930.0
3964.92
3916.4
3936.28
3942.3
3932.02
3942.0
3940.2
3925.0
4000.0
4020.0
3969.01
4010.0
4016.26
3972.0
3930.0
3970.02
3946.37
3926.02
3965.01
3960.1
3961.9
3998.98
3960.01
3990.0
3960.0
3927.89
3890.01
3889.99
3842.04
3905.0
3848.01
3873.0
3882.71
3915.89
3910.04
3900.49
3875.0
3880.01
3850.5
3888.65
3875.38
3877.02
3875.93
3830.91
3849.98
3820.95
3851.0
3899.37
3950.0
3949.5
3913.89
3920.05
3944.8
3953.62
3927.86
3885.38
3928.35
3928.36
3927.77
3954.17
3912.16
3939.96
3992.02
4046.06
4012.98
4015.53
4005.0
3953.62
3927.86
3885.38
3928.35
3928.36
3927.77
3954.17
3912.16
3939.96
3992.02
4046.06
4012.98
4015.53
4005.0
4017.98
4016.98
4020.0
4008.49
4000.0
4015.99
4015.96
3962.93
3973.0
3988.32
3960.08
3960.0
3979.78
3968.58
3921.06
3900.0
3904.8
3830.0
3857.72
3835.67
3878.83
3868.0
3868.84
3827.66
3850.0
3852.71
3828.0
3870.0
3880.75
3864.99
3870.0
3885.23
3885.99
3871.99
3848.64
3860.0
3870.0
3871.48
3886.76
3864.95
3849.61
3858.08
3879.79
3856.67
3869.74
3782.55
3725.0
3727.44
3660.0
3670.0
3700.0
3663.82
3674.69
3673.65
3605.79
3605.03
3595.47
3630.0
3672.65
3630.0
3632.83
3627.12
3598.2
3609.99
3627.93
3647.29
3650.63
3651.75
3668.29
3617.24
3660.01
3697.51
3721.86
3732.46
3698.39
3713.43
3698.38
3731.54
3681.56
3658.46
3641.9
3647.7
3628.26
3606.95
3600.5
3572.85
3588.45
3539.97
3570.0
3592.12
3577.34
3566.11
3627.94
3596.49
3530.0
3514.07
3554.54
3550.0
3537.41
3557.01
3576.62
3559.99
3571.14
3590.0
3612.77
3607.21
3587.88
3624.21
3617.89
3597.2
3611.04
3595.87
3584.11
3599.72
3568.81
3584.49
3584.47
3620.0
3618.13
3605.0
3669.77
3677.35
3687.37
3682.37
3717.1
3692.75
3687.37
3689.38
3729.99
3734.61
3719.99
3726.83
3731.98
3770.01
3767.52
3798.0
3770.0
3768.01
3739.68
3780.0
3760.07
3770.01
3721.0
3746.36
3726.01
3750.24
3741.14
3753.14
3740.15
3734.61
3734.73
3779.5
3775.01
3779.65
3740.01
3727.45
3746.09
3731.58
3763.11
3780.0
3772.0
3749.7
3757.51
3767.47
3759.21
3764.49
3772.99
3782.9
3720.0
3672.66
3667.34
3687.62
3667.0
3635.27
3622.78
3669.0
3657.81
3641.75
3636.52
3663.68
3671.66
3647.26
3682.89
3683.36
3678.0
3674.65
3710.0
3716.0
3692.83
3676.01
3685.0
3691.31
3707.9
3690.0
3675.61
3675.62
3629.5
3648.84
3650.72
3687.36
3655.0
3653.76
3653.7
3670.0
3654.17
3670.01
3677.59
3660.02
3657.01
3656.69
3669.66
3669.66
3767.81
3742.07
3747.94
3751.0
3810.1
3797.01
3789.91
3777.0
3773.95
3768.0
3764.16
3780.6
3759.0
3764.0
3755.11
3760.47
3766.5
3800.0
3776.21
3781.05
3770.5
3791.99
3790.03
3779.0
3875.31
3937.75
3888.32
3910.01
3945.24
3910.0
3898.37
3892.31
3906.19
3906.19
3925.75
3930.36
3930.0
3939.0
3945.07
3941.05
3942.09
3920.22
3921.0
3920.75
3928.0
3949.0
3945.72
3931.02
3948.03
3953.01
3932.46
3896.02
3916.0
3910.0
3880.0
3851.0
3878.97
3870.0
3874.0
3925.0
3913.0
3913.0
3892.0
3892.61
3930.0
3937.0
3930.5
3949.45
3970.0
3941.0
3941.01
3928.33
3939.93
3910.29
3900.0
3920.0
3897.1
3897.0
3910.04
3891.03
3900.0
3900.0
3913.21
3906.13
3880.0
3888.7
3933.89
3930.0
3934.81
3904.97
3890.0
3882.35
3886.69
3901.0
3911.45
3920.0
3908.92
3910.01
3943.0
3947.0
3935.0
3940.0
3935.1
3945.0
3946.5
3950.0
3942.58
3968.0
3958.0
3937.51
3938.5
3970.0
4020.1
4075.43
4050.0
4073.0
4098.45
4096.63
4080.0
4055.0
4073.3
4097.0
4091.69
4090.0
4078.01
4110.0
4104.0
4095.0
4148.3
4156.5
4140.0
4190.0
4171.0
4195.0
4200.0
4207.54
4200.0
4207.95
4210.03
4193.0
4200.0
4152.02
4198.0
4187.99
4164.01
4170.0
4179.06
4200.0
4185.02
4242.01
4262.0
4230.0
4241.0
4235.01
4248.0
4246.0
4260.0
4267.89
4251.01
4256.56
4200.0
4148.0
4160.01
4180.0
4158.11
4189.02
4179.92
4150.05
4136.0
4128.99
4131.0
4168.0
4155.04
4154.0
4177.99
4187.0
4170.0
4147.01
4150.0
4149.99
4136.25
4129.99
4137.09
4184.98
4171.39
4150.0
4165.48
4174.5
4178.1
4195.98
4164.0
4150.0
4097.01
4008.01
4047.43
4032.87
4064.51
4100.0
3999.27
4030.0
4020.01
4053.15
4070.0
4090.1
4113.0
4129.98
4060.81
4063.01
4107.99
4145.3
4180.0
4220.01
4210.0
4247.0
4170.0
4158.0
4185.0
4146.01
4169.01
4143.02
4239.81
4200.01
4219.9
4158.41
4139.51
4140.38
4151.49
4179.99
4161.07
4160.0
4148.42
4151.66
4147.0
4120.01
4125.0
4174.69
4150.0
4169.91
4188.77
4200.0
4210.0
4220.0
4195.06
4214.0
4182.0
4200.0
4195.15
4256.22
4256.0
4280.0
4297.0
4300.0
4300.0
4290.0
4280.02
4296.0
4320.04
4340.0
4329.0
4324.99
4315.0
4306.0
4281.01
4297.32
4310.0
4322.58
4340.01
4353.98
4327.0
4310.2
4315.03
4318.07
4379.92
4359.87
4366.0
4368.98
4371.98
4336.0
4332.0
4317.88
4350.0
4360.0
4322.01
4378.51
4340.01
4345.95
4320.0
4335.0
4334.72
4311.0
4275.0
4312.58
4300.0
4297.04
4300.0
4310.0
4310.87
4312.95
4300.01
4335.82
4340.26
4302.02
4315.0
4305.03
4336.0
4359.54
4358.99
4337.01
4294.01
4280.0
4259.99
4265.0
4295.0
4305.01
4288.5
4299.99
4295.02
4291.83
4304.01
4291.84
4291.84
4311.01
4307.0
4329.52
4320.88
4338.51
4353.99
4347.04
4365.94
4378.48
4392.97
4378.48
4382.01
4430.0
4406.43
4437.98
4443.17
4419.99
4419.86
4419.85
4420.0
4427.95
4447.02
4458.48
4423.03
4452.87
4446.23
4424.01
4407.0
4449.02
4462.0
4475.96
4470.0
4458.01
4464.5
4410.01
4416.01
4400.03
4420.0
4413.01
4444.99
4469.98
4435.0
4409.09
4433.11
4419.47
4424.0
4385.0
4399.21
4404.93
4412.99
4419.94
4407.48
4397.07
4400.17
4401.5
4362.01
4379.83
4408.0
4380.0
4380.0
4382.79
4382.51
4399.0
4417.99
4410.0
4412.0
4405.0
4415.0
4400.06
4352.0
4280.0
4284.99
4280.0
4264.97
4271.0
4275.0
4300.0
4273.0
4261.05
4238.19
4271.0
4265.15
4297.99
4261.01
4212.11
4218.0
4208.0
4224.98
4242.7
4249.91
4258.57
4267.0
4275.0
4260.01
4285.69
4278.01
4278.0
4275.03
4235.01
4257.4
4270.01
4290.01
4280.0
4268.5
4276.99
4288.1
4310.0
4320.0
4291.01
4306.0
4315.0
4276.05
4280.07
4292.01
4290.01
4308.3
4308.0
4295.0
4342.01
4371.99
4363.86
4322.27
4310.01
4270.01
4246.1
4259.0
4228.0
4200.0
4212.39
4220.0
4228.0
4230.0
4161.0
4150.0
4190.0
4188.09
4190.8
4209.98
4211.01
4182.01
4181.0
4175.0
4198.0
4165.02
4163.03
4164.0
4173.11
4165.99
4162.55
4215.79
4199.99
4213.62
4215.0
4196.01
4208.59
4220.51
4215.0
4206.0
4218.0
4230.0
4225.0
4170.0
4143.04
4137.17
4145.01
4125.0
4150.0
4141.0
4135.02
4155.98
4154.1
4155.0
4115.0
4157.0
4199.12
4234.77
4234.77
4230.9
4226.05
4271.11
4312.28
4297.99
4310.01
4310.17
4275.06
4289.99
4314.49
4317.94
4300.0
4315.01
4318.99
4320.0
4306.08
4325.0
4327.63
4313.24
4333.59
4330.97
4323.01
4327.52
4344.0
4314.05
4292.43
4343.94
4316.91
4308.0
4308.03
4325.08
4296.01
4300.0
4316.98
4317.48
4330.6
4322.5
4372.0
4375.0
4400.0
4400.36
4392.36
4380.17
4389.61
4380.01
4394.0
4408.09
4404.05
4400.1
4405.0
4411.32
4405.88
4376.0
4340.01
4371.55
4380.0
4401.95
4382.07
4371.58
4372.01
4372.08
4336.16
4344.59
4339.99
4322.98
4379.73
4351.05
4351.04
4341.96
4330.08
4343.28
4360.0
4385.0
4369.0
